"Country","Region","Urban","Origin","Year1","Year2","Age","AgeInt","AgeDef","Vitality","ASFR","ASFR1","ASFR2","ASFR3","ASFR3P","ASFR4","ASFR4P","ASFR5P","CPFR","CPFR1","CPFR2","CPFR3","CPFR3P","CPFR4","CPFR4P","CPFR5P","Collection","SourceType","RefCode","Note","Split"
"    JPN","     .","    .","     .",2020,2020,21,1,"  ARDY","       1","0.01359","0.01061","0.00261","0.00034","0.00036","0.00002","0.00002","0.00000","0.01737","0.01517","0.00205","0.00014","0.00015","0.00001","0.00001","0.00000","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,22,1,"  ARDY","       1","0.01891","0.01338","0.00472","0.00074","0.00081","0.00006","0.00007","0.00001","0.03096","0.02578","0.00466","0.00048","0.00051","0.00003","0.00003","0.00000","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,23,1,"  ARDY","       1","0.02509","0.01660","0.00700","0.00133","0.00148","0.00014","0.00015","0.00001","0.04987","0.03916","0.00938","0.00122","0.00132","0.00009","0.00010","0.00001","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,24,1,"  ARDY","       1","0.03280","0.02105","0.00930","0.00210","0.00245","0.00031","0.00035","0.00004","0.07496","0.05576","0.01638","0.00255","0.00280","0.00023","0.00025","0.00002","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,25,1,"  ARDY","       1","0.04251","0.02695","0.01193","0.00305","0.00362","0.00047","0.00057","0.00010","0.10776","0.07681","0.02568","0.00465","0.00525","0.00054","0.00060","0.00006","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,26,1,"  ARDY","       1","0.05480","0.03466","0.01510","0.00417","0.00504","0.00073","0.00087","0.00014","0.15027","0.10376","0.03761","0.00770","0.00887","0.00101","0.00117","0.00016","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,27,1,"  ARDY","       1","0.06833","0.04303","0.01891","0.00522","0.00639","0.00098","0.00117","0.00019","0.20507","0.13842","0.05271","0.01187","0.01391","0.00174","0.00204","0.00030","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,28,1,"  ARDY","       1","0.08237","0.05042","0.02407","0.00639","0.00789","0.00123","0.00150","0.00027","0.27340","0.18145","0.07162","0.01709","0.02030","0.00272","0.00321","0.00049","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,29,1,"  ARDY","       1","0.09522","0.05527","0.03008","0.00787","0.00986","0.00160","0.00199","0.00039","0.35577","0.23187","0.09569","0.02348","0.02819","0.00395","0.00471","0.00076","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,30,1,"  ARDY","       1","0.10241","0.05491","0.03529","0.00975","0.01221","0.00190","0.00246","0.00056","0.45099","0.28714","0.12577","0.03135","0.03805","0.00555","0.00670","0.00115","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,31,1,"  ARDY","       1","0.10382","0.04994","0.03923","0.01182","0.01465","0.00219","0.00283","0.00064","0.55340","0.34205","0.16106","0.04110","0.05026","0.00745","0.00916","0.00171","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,32,1,"  ARDY","       1","0.10170","0.04363","0.04125","0.01352","0.01682","0.00252","0.00330","0.00078","0.65722","0.39199","0.20029","0.05292","0.06491","0.00964","0.01199","0.00235","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,33,1,"  ARDY","       1","0.09570","0.03712","0.04027","0.01446","0.01831","0.00291","0.00385","0.00094","0.75892","0.43562","0.24154","0.06644","0.08173","0.01216","0.01529","0.00313","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,34,1,"  ARDY","       1","0.08904","0.03219","0.03747","0.01515","0.01937","0.00321","0.00422","0.00101","0.85462","0.47274","0.28181","0.08090","0.10004","0.01507","0.01914","0.00407","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,35,1,"  ARDY","       1","0.08161","0.02841","0.03356","0.01518","0.01963","0.00332","0.00445","0.00113","0.94366","0.50493","0.31928","0.09605","0.11941","0.01828","0.02336","0.00508","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,36,1,"  ARDY","       1","0.07177","0.02423","0.02901","0.01405","0.01853","0.00329","0.00448","0.00119","1.02527","0.53334","0.35284","0.11123","0.13904","0.02160","0.02781","0.00621","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,37,1,"  ARDY","       1","0.06070","0.01972","0.02467","0.01214","0.01631","0.00304","0.00417","0.00113","1.09704","0.55757","0.38185","0.12528","0.15757","0.02489","0.03229","0.00740","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,38,1,"  ARDY","       1","0.04934","0.01564","0.02021","0.00985","0.01349","0.00262","0.00364","0.00102","1.15774","0.57729","0.40652","0.13742","0.17388","0.02793","0.03646","0.00853","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,39,1,"  ARDY","       1","0.03935","0.01246","0.01611","0.00771","0.01078","0.00217","0.00307","0.00090","1.20708","0.59293","0.42673","0.14727","0.18737","0.03055","0.04010","0.00955","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,40,1,"  ARDY","       1","0.02986","0.00976","0.01208","0.00561","0.00802","0.00164","0.00241","0.00077","1.24643","0.60539","0.44284","0.15498","0.19815","0.03272","0.04317","0.01045","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,41,1,"  ARDY","       1","0.02099","0.00718","0.00826","0.00379","0.00556","0.00119","0.00177","0.00058","1.27629","0.61515","0.45492","0.16059","0.20617","0.03436","0.04558","0.01122","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,42,1,"  ARDY","       1","0.01336","0.00469","0.00523","0.00229","0.00344","0.00076","0.00115","0.00039","1.29728","0.62233","0.46318","0.16438","0.21173","0.03555","0.04735","0.01180","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,43,1,"  ARDY","       1","0.00777","0.00286","0.00300","0.00123","0.00192","0.00044","0.00069","0.00025","1.31064","0.62702","0.46841","0.16667","0.21517","0.03631","0.04850","0.01219","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,44,1,"  ARDY","       1","0.00402","0.00154","0.00143","0.00064","0.00106","0.00026","0.00042","0.00016","1.31841","0.62988","0.47141","0.16790","0.21709","0.03675","0.04919","0.01244","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,45,1,"  ARDY","       1","0.00175","0.00071","0.00059","0.00026","0.00044","0.00010","0.00018","0.00008","1.32243","0.63142","0.47284","0.16854","0.21815","0.03701","0.04961","0.01260","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,46,1,"  ARDY","       1","0.00068","0.00028","0.00023","0.00010","0.00018","0.00004","0.00008","0.00004","1.32418","0.63213","0.47343","0.16880","0.21859","0.03711","0.04979","0.01268","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,47,1,"  ARDY","       1","0.00025","0.00010","0.00007","0.00004","0.00008","0.00002","0.00004","0.00002","1.32486","0.63241","0.47366","0.16890","0.21877","0.03715","0.04987","0.01272","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,48,1,"  ARDY","       1","0.00010","0.00005","0.00003","0.00001","0.00003","0.00001","0.00002","0.00001","1.32511","0.63251","0.47373","0.16894","0.21885","0.03717","0.04991","0.01274","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,49,1,"  ARDY","       1","0.00005","0.00003","0.00001","0.00000","0.00000","0.00000","0.00000","0.00000","1.32521","0.63256","0.47376","0.16895","0.21888","0.03718","0.04993","0.01275","       HFD","     vital","    JPN_11","   .",0
"    JPN","     .","    .","     .",2020,2020,50,99,"  ARDY","       1","0.00007","0.00006","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.32526","0.63259","0.47377","0.16895","0.21888","0.03718","0.04993","0.01275","       HFD","     vital","    JPN_11","   .",0
"    KOR","     .","    .","     .",2020,2020,14,-99,"   ACY","       1","0.00005","0.00005","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,15,1,"   ACY","       1","0.00007","0.00007","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00005","0.00005","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,16,1,"   ACY","       1","0.00018","0.00017","0.00001","0.00000","0.00000","0.00000","0.00000","0.00000","0.00012","0.00012","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,17,1,"   ACY","       1","0.00036","0.00034","0.00003","0.00000","0.00000","0.00000","0.00000","0.00000","0.00030","0.00029","0.00001","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,18,1,"   ACY","       1","0.00063","0.00058","0.00005","0.00000","0.00000","0.00000","0.00000","0.00000","0.00066","0.00063","0.00004","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,19,1,"   ACY","       1","0.00211","0.00195","0.00014","0.00002","0.00002","0.00000","0.00000","0.00000","0.00129","0.00121","0.00009","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,20,1,"   ACY","       1","0.00328","0.00292","0.00035","0.00002","0.00002","0.00000","0.00000","0.00000","0.00340","0.00316","0.00023","0.00002","0.00002","0.00000","0.00000","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,21,1,"   ACY","       1","0.00446","0.00365","0.00072","0.00007","0.00008","0.00001","0.00001","0.00000","0.00668","0.00608","0.00058","0.00004","0.00004","0.00000","0.00000","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,22,1,"   ACY","       1","0.00556","0.00426","0.00115","0.00014","0.00015","0.00001","0.00001","0.00000","0.01114","0.00973","0.00130","0.00011","0.00012","0.00001","0.00001","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,23,1,"   ACY","       1","0.00707","0.00511","0.00174","0.00021","0.00022","0.00001","0.00001","0.00000","0.01670","0.01399","0.00245","0.00025","0.00027","0.00002","0.00002","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,24,1,"   ACY","       1","0.00996","0.00706","0.00250","0.00035","0.00040","0.00004","0.00005","0.00001","0.02377","0.01910","0.00419","0.00046","0.00049","0.00003","0.00003","0.00000","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,25,1,"   ACY","       1","0.01376","0.00960","0.00358","0.00053","0.00058","0.00004","0.00005","0.00001","0.03373","0.02616","0.00669","0.00081","0.00089","0.00007","0.00008","0.00001","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,26,1,"   ACY","       1","0.01912","0.01333","0.00494","0.00076","0.00085","0.00008","0.00009","0.00001","0.04749","0.03576","0.01027","0.00134","0.00147","0.00011","0.00013","0.00002","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,27,1,"   ACY","       1","0.02807","0.02000","0.00687","0.00106","0.00119","0.00011","0.00013","0.00002","0.06661","0.04909","0.01521","0.00210","0.00232","0.00019","0.00022","0.00003","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,28,1,"   ACY","       1","0.04032","0.02866","0.01006","0.00144","0.00160","0.00013","0.00016","0.00003","0.09468","0.06909","0.02208","0.00316","0.00351","0.00030","0.00035","0.00005","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,29,1,"   ACY","       1","0.05356","0.03724","0.01416","0.00194","0.00216","0.00019","0.00022","0.00003","0.13500","0.09775","0.03214","0.00460","0.00511","0.00043","0.00051","0.00008","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,30,1,"   ACY","       1","0.06745","0.04536","0.01915","0.00264","0.00295","0.00026","0.00031","0.00005","0.18856","0.13499","0.04630","0.00654","0.00727","0.00062","0.00073","0.00011","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,31,1,"   ACY","       1","0.08090","0.05191","0.02514","0.00346","0.00386","0.00034","0.00040","0.00006","0.25601","0.18035","0.06545","0.00918","0.01022","0.00088","0.00104","0.00016","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,32,1,"   ACY","       1","0.08594","0.05153","0.02971","0.00415","0.00470","0.00045","0.00055","0.00010","0.33691","0.23226","0.09059","0.01264","0.01408","0.00122","0.00144","0.00022","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,33,1,"   ACY","       1","0.08341","0.04543","0.03228","0.00511","0.00571","0.00053","0.00060","0.00007","0.42285","0.28379","0.12030","0.01679","0.01878","0.00167","0.00199","0.00032","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,34,1,"   ACY","       1","0.07702","0.03889","0.03163","0.00572","0.00650","0.00066","0.00078","0.00012","0.50626","0.32922","0.15258","0.02190","0.02449","0.00220","0.00259","0.00039","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,35,1,"   ACY","       1","0.06676","0.03116","0.02902","0.00583","0.00658","0.00061","0.00075","0.00014","0.58328","0.36811","0.18421","0.02762","0.03099","0.00286","0.00337","0.00051","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,36,1,"   ACY","       1","0.05434","0.02377","0.02412","0.00569","0.00645","0.00065","0.00076","0.00011","0.65004","0.39927","0.21323","0.03345","0.03757","0.00347","0.00412","0.00065","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,37,1,"   ACY","       1","0.04260","0.01760","0.01890","0.00531","0.00610","0.00064","0.00079","0.00015","0.70438","0.42304","0.23735","0.03914","0.04402","0.00412","0.00488","0.00076","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,38,1,"   ACY","       1","0.03254","0.01360","0.01382","0.00435","0.00512","0.00062","0.00077","0.00015","0.74698","0.44064","0.25625","0.04445","0.05012","0.00476","0.00567","0.00091","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,39,1,"   ACY","       1","0.02251","0.00940","0.00922","0.00318","0.00390","0.00059","0.00072","0.00013","0.77952","0.45424","0.27007","0.04880","0.05524","0.00538","0.00644","0.00106","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,40,1,"   ACY","       1","0.01542","0.00670","0.00595","0.00224","0.00277","0.00044","0.00053","0.00009","0.80203","0.46364","0.27929","0.05198","0.05914","0.00597","0.00716","0.00119","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,41,1,"   ACY","       1","0.00978","0.00435","0.00358","0.00145","0.00184","0.00028","0.00039","0.00011","0.81745","0.47034","0.28524","0.05422","0.06191","0.00641","0.00769","0.00128","       HFD","     vital","    KOR_10","   .",0
"    KOR","     .","    .","     .",2020,2020,42,1,"   ACY","       1","0.00550","0.00239","0.00184","0.00093","0.00127","0.00026","0.00034","0.00008","0.82723","0.47469","0.28882","0.05567","0.06375","0.00669","0.00808","0.00139","       HFD","     vital","    KOR_10","   .",0
